sample_id,timestamp,amplitude_mean,amplitude_std,phase_mean,phase_std,label
falling_9,10,0.458,0.166,0.547,0.308,falling
falling_9,11,0.552,0.171,0.473,0.3,falling
falling_9,12,0.654,0.19,0.527,0.287,falling
falling_9,13,0.614,0.137,0.488,0.309,falling
falling_9,14,0.614,0.184,0.516,0.293,falling
falling_9,15,0.604,0.151,0.459,0.298,falling
falling_9,16,0.585,0.134,0.524,0.312,falling
falling_9,17,0.573,0.218,0.467,0.29,falling
falling_9,18,0.557,0.169,0.484,0.269,falling
falling_9,19,0.549,0.168,0.562,0.341,falling
falling_10,0,0.221,0.268,0.095,0.34,falling
falling_10,1,0.244,0.28,0.063,0.333,falling
falling_10,2,0.193,0.297,0.119,0.357,falling
falling_10,3,0.041,0.286,0.173,0.327,falling
falling_10,4,0.113,0.246,0.209,0.329,falling
falling_10,5,0.167,0.296,0.205,0.34,falling
falling_10,6,0.128,0.287,0.194,0.34,falling
falling_10,7,0.107,0.253,0.068,0.361,falling
falling_10,8,0.139,0.271,0.094,0.345,falling
falling_10,9,0.143,0.278,0.197,0.374,falling
falling_10,10,0.074,0.29,0.091,0.338,falling
falling_10,11,0.17,0.279,0.141,0.357,falling
falling_10,12,0.169,0.271,0.098,0.315,falling
falling_10,13,0.112,0.323,0.09,0.32,falling
falling_10,14,0.171,0.281,0.12,0.372,falling
falling_10,15,0.182,0.273,0.108,0.333,falling
falling_10,16,0.198,0.277,0.04,0.342,falling
falling_10,17,0.078,0.327,0.081,0.34,falling
falling_10,18,0.168,0.278,0.115,0.352,falling
falling_10,19,0.231,0.299,0.203,0.322,falling
falling_11,0,0.617,0.309,0.091,0.077,falling
falling_11,1,0.626,0.246,0.09,0.082,falling
falling_11,2,0.553,0.302,0.049,0.082,falling
falling_11,3,0.614,0.308,0.101,0.104,falling
falling_11,4,0.634,0.284,0.047,0.056,falling
falling_11,5,0.604,0.27,0.148,0.1,falling
falling_11,6,0.59,0.258,0.127,0.065,falling
falling_11,7,0.561,0.262,0.095,0.108,falling
falling_11,8,0.599,0.272,0.026,0.096,falling
falling_11,9,0.56,0.284,0.084,0.102,falling
falling_11,10,0.591,0.28,0.126,0.127,falling
falling_11,11,0.643,0.279,0.102,0.074,falling
falling_11,12,0.552,0.27,0.063,0.098,falling
falling_11,13,0.546,0.308,0.14,0.085,falling
falling_11,14,0.599,0.27,0.115,0.107,falling
falling_11,15,0.564,0.251,0.137,0.091,falling
falling_11,16,0.543,0.267,0.059,0.071,falling
falling_11,17,0.583,0.276,0.069,0.07,falling
falling_11,18,0.588,0.285,0.086,0.108,falling
falling_11,19,0.624,0.249,0.128,0.097,falling
falling_12,0,0.723,0.279,0.184,0.146,falling
falling_12,1,0.719,0.274,0.22,0.174,falling
falling_12,2,0.668,0.27,0.267,0.168,falling
falling_12,3,0.639,0.27,0.187,0.181,falling
falling_12,4,0.739,0.246,0.278,0.153,falling
falling_12,5,0.801,0.278,0.178,0.152,falling
falling_12,6,0.74,0.271,0.236,0.208,falling
falling_12,7,0.688,0.28,0.311,0.181,falling
falling_12,8,0.643,0.289,0.182,0.203,falling
falling_12,9,0.682,0.339,0.314,0.159,falling
falling_12,10,0.724,0.294,0.28,0.184,falling
falling_12,11,0.786,0.277,0.222,0.168,falling
falling_12,12,0.766,0.286,0.255,0.191,falling
falling_12,13,0.62,0.285,0.251,0.209,falling
falling_12,14,0.647,0.31,0.244,0.185,falling
falling_12,15,0.807,0.29,0.261,0.18,falling
falling_12,16,0.699,0.279,0.205,0.174,falling
falling_12,17,0.606,0.288,0.234,0.169,falling
falling_12,18,0.734,0.25,0.337,0.173,falling
falling_12,19,0.716,0.26,0.242,0.203,falling
falling_13,0,0.519,0.222,0.241,0.372,falling
falling_13,1,0.607,0.259,0.313,0.342,falling
falling_13,2,0.502,0.254,0.321,0.324,falling
falling_13,3,0.667,0.234,0.261,0.384,falling
falling_13,4,0.659,0.239,0.276,0.364,falling
falling_13,5,0.572,0.225,0.208,0.345,falling
falling_13,6,0.574,0.214,0.26,0.345,falling
falling_13,7,0.617,0.194,0.247,0.354,falling
falling_13,8,0.576,0.223,0.174,0.359,falling
falling_13,9,0.624,0.236,0.305,0.356,falling
falling_13,10,0.616,0.229,0.287,0.32,falling
falling_13,11,0.547,0.258,0.13,0.349,falling
falling_13,12,0.651,0.224,0.233,0.354,falling
falling_13,13,0.574,0.227,0.219,0.374,falling
falling_13,14,0.663,0.224,0.183,0.341,falling
falling_13,15,0.583,0.236,0.202,0.336,falling
falling_13,16,0.617,0.245,0.222,0.325,falling
falling_13,17,0.756,0.242,0.239,0.369,falling
falling_13,18,0.586,0.244,0.261,0.353,falling
falling_13,19,0.586,0.197,0.35,0.333,falling
falling_14,0,0.713,0.042,0.446,0.105,falling
falling_14,1,0.802,0.036,0.414,0.093,falling
falling_14,2,0.673,0.054,0.339,0.126,falling
falling_14,3,0.741,0.039,0.373,0.072,falling
falling_14,4,0.875,0.061,0.334,0.115,falling
falling_14,5,0.821,0.037,0.427,0.085,falling
falling_14,6,0.86,0.027,0.419,0.076,falling
falling_14,7,0.69,0.086,0.352,0.089,falling
falling_14,8,0.674,0.035,0.433,0.069,falling
falling_14,9,0.791,0.037,0.469,0.112,falling
falling_14,10,0.732,0.044,0.421,0.097,falling
falling_14,11,0.762,0.046,0.399,0.087,falling
falling_14,12,0.826,0.056,0.447,0.1,falling
falling_14,13,0.754,0.049,0.357,0.11,falling
falling_14,14,0.622,0.041,0.469,0.058,falling
falling_14,15,0.781,0.029,0.393,0.104,falling
falling_14,16,0.771,0.002,0.363,0.105,falling
falling_14,17,0.784,0.078,0.496,0.078,falling
falling_14,18,0.886,0.043,0.363,0.072,falling
falling_14,19,0.648,0.075,0.491,0.065,falling
falling_15,0,0.573,0.017,0.302,0.175,falling
falling_15,1,0.655,0.017,0.33,0.185,falling
falling_15,2,0.611,0.011,0.326,0.182,falling
falling_15,3,0.527,0.049,0.393,0.156,falling
falling_15,4,0.593,0.036,0.294,0.18,falling
falling_15,5,0.592,0.006,0.344,0.149,falling
falling_15,6,0.63,0.01,0.313,0.198,falling
falling_15,7,0.608,0.002,0.27,0.159,falling
falling_15,8,0.603,0.03,0.279,0.147,falling
falling_15,9,0.597,0.02,0.429,0.171,falling
falling_15,10,0.674,0.0,0.242,0.148,falling
falling_15,11,0.643,0.058,0.282,0.161,falling
falling_15,12,0.525,0.013,0.357,0.175,falling
falling_15,13,0.584,0.005,0.403,0.161,falling
falling_15,14,0.61,0.006,0.311,0.176,falling
falling_15,15,0.6,0.026,0.346,0.148,falling
falling_15,16,0.593,0.026,0.333,0.172,falling
falling_15,17,0.52,0.003,0.21,0.187,falling
falling_15,18,0.625,0.04,0.336,0.128,falling
falling_15,19,0.532,0.027,0.328,0.166,falling
falling_16,0,0.113,0.275,0.511,0.385,falling
falling_16,1,0.04,0.273,0.445,0.413,falling
falling_16,2,0.105,0.284,0.4,0.409,falling
falling_16,3,0.074,0.286,0.536,0.404,falling
falling_16,4,0.025,0.253,0.459,0.369,falling
falling_16,5,0.139,0.289,0.47,0.379,falling
falling_16,6,0.194,0.345,0.448,0.4,falling
falling_16,7,0.112,0.283,0.421,0.372,falling
falling_16,8,0.05,0.296,0.436,0.342,falling
falling_16,9,0.129,0.287,0.53,0.401,falling
falling_16,10,0.033,0.244,0.426,0.381,falling
falling_16,11,0.154,0.288,0.519,0.367,falling
falling_16,12,0.155,0.303,0.361,0.42,falling
falling_16,13,0.111,0.296,0.419,0.419,falling
falling_16,14,0.047,0.305,0.503,0.374,falling
falling_16,15,0.206,0.293,0.495,0.363,falling
falling_16,16,0.213,0.264,0.513,0.373,falling
falling_16,17,0.076,0.304,0.514,0.368,falling
falling_16,18,0.161,0.309,0.415,0.425,falling
falling_16,19,0.034,0.276,0.486,0.376,falling
falling_17,0,0.156,0.299,0.7,0.349,falling
falling_17,1,0.223,0.298,0.751,0.321,falling
falling_17,2,0.191,0.264,0.647,0.343,falling
falling_17,3,0.12,0.298,0.752,0.306,falling
falling_17,4,0.124,0.253,0.688,0.354,falling
falling_17,5,0.153,0.27,0.776,0.298,falling
falling_17,6,0.227,0.271,0.707,0.334,falling
falling_17,7,0.242,0.257,0.712,0.355,falling
falling_17,8,0.085,0.264,0.704,0.327,falling
falling_17,9,0.124,0.275,0.744,0.338,falling
falling_17,10,0.219,0.262,0.649,0.383,falling
falling_17,11,0.132,0.256,0.624,0.366,falling
falling_17,12,0.148,0.277,0.703,0.365,falling
falling_17,13,0.156,0.329,0.718,0.366,falling
falling_17,14,0.205,0.281,0.682,0.351,falling
falling_17,15,0.191,0.271,0.72,0.369,falling
falling_17,16,0.269,0.299,0.804,0.332,falling
falling_17,17,0.2,0.309,0.667,0.335,falling
falling_17,18,0.252,0.262,0.644,0.375,falling
falling_17,19,0.225,0.291,0.709,0.336,falling
falling_18,0,0.586,0.168,0.553,0.19,falling
falling_18,1,0.623,0.177,0.597,0.255,falling
falling_18,2,0.654,0.191,0.574,0.245,falling
falling_18,3,0.751,0.179,0.522,0.201,falling
falling_18,4,0.645,0.178,0.606,0.221,falling
falling_18,5,0.631,0.156,0.591,0.249,falling
falling_18,6,0.682,0.179,0.623,0.204,falling
falling_18,7,0.606,0.153,0.565,0.203,falling
falling_18,8,0.691,0.159,0.531,0.25,falling
falling_18,9,0.608,0.171,0.594,0.189,falling
falling_18,10,0.693,0.181,0.649,0.198,falling
falling_18,11,0.636,0.169,0.584,0.182,falling
falling_18,12,0.637,0.14,0.589,0.169,falling
falling_18,13,0.538,0.185,0.544,0.192,falling
falling_18,14,0.695,0.175,0.615,0.208,falling
falling_18,15,0.765,0.156,0.658,0.21,falling
falling_18,16,0.548,0.178,0.587,0.19,falling
falling_18,17,0.585,0.168,0.589,0.162,falling
falling_18,18,0.684,0.158,0.505,0.23,falling
falling_18,19,0.63,0.193,0.593,0.211,falling
falling_19,0,0.793,0.111,0.164,0.159,falling
falling_19,1,0.757,0.114,0.132,0.146,falling
falling_19,2,0.78,0.132,0.134,0.128,falling
falling_19,3,0.803,0.119,0.117,0.163,falling
falling_19,4,0.678,0.13,0.099,0.175,falling
falling_19,5,0.686,0.137,0.158,0.13,falling
falling_19,6,0.772,0.127,0.117,0.121,falling
falling_19,7,0.795,0.08,0.133,0.198,falling
falling_19,8,0.715,0.137,0.133,0.147,falling
falling_19,9,0.796,0.137,0.152,0.177,falling
falling_19,10,0.734,0.119,0.175,0.115,falling
falling_19,11,0.749,0.117,0.141,0.186,falling
falling_19,12,0.721,0.138,0.205,0.137,falling
falling_19,13,0.72,0.099,0.137,0.101,falling
falling_19,14,0.713,0.084,0.23,0.149,falling
falling_19,15,0.802,0.126,0.171,0.166,falling
falling_19,16,0.732,0.116,0.2,0.111,falling
falling_19,17,0.918,0.115,0.17,0.162,falling
falling_19,18,0.809,0.115,0.169,0.107,falling
falling_19,19,0.735,0.124,0.185,0.161,falling
standing_0,0,0.28,0.144,0.648,0.326,standing
standing_0,1,0.241,0.121,0.566,0.27,standing
standing_0,2,0.155,0.151,0.615,0.288,standing
standing_0,3,0.301,0.165,0.487,0.276,standing
standing_0,4,0.271,0.152,0.509,0.242,standing
standing_0,5,0.177,0.107,0.595,0.241,standing
standing_0,6,0.367,0.144,0.66,0.226,standing
standing_0,7,0.209,0.149,0.55,0.249,standing
standing_0,8,0.224,0.143,0.688,0.265,standing
standing_0,9,0.259,0.158,0.626,0.256,standing
standing_0,10,0.219,0.151,0.653,0.28,standing
standing_0,11,0.223,0.163,0.586,0.258,standing
standing_0,12,0.212,0.144,0.663,0.259,standing
standing_0,13,0.242,0.118,0.58,0.252,standing
standing_0,14,0.194,0.148,0.574,0.259,standing
standing_0,15,0.241,0.128,0.576,0.259,standing
standing_0,16,0.294,0.152,0.562,0.265,standing
standing_0,17,0.321,0.166,0.623,0.272,standing
standing_0,18,0.307,0.169,0.624,0.279,standing
standing_0,19,0.181,0.117,0.603,0.259,standing
standing_1,0,0.567,0.315,0.507,0.013,standing
standing_1,1,0.57,0.266,0.675,0.004,standing
standing_1,2,0.565,0.316,0.632,0.001,standing
standing_1,3,0.628,0.304,0.717,0.031,standing
standing_1,4,0.587,0.281,0.563,0.007,standing
standing_1,5,0.663,0.299,0.628,0.054,standing
standing_1,6,0.476,0.324,0.603,0.032,standing
standing_1,7,0.553,0.283,0.624,0.071,standing
standing_1,8,0.645,0.324,0.59,0.011,standing
standing_1,9,0.555,0.288,0.497,0.009,standing
standing_1,10,0.566,0.295,0.607,0.031,standing
standing_1,11,0.594,0.287,0.502,0.012,standing
standing_1,12,0.546,0.308,0.646,0.042,standing
standing_1,13,0.632,0.296,0.574,0.008,standing
standing_1,14,0.519,0.318,0.591,0.002,standing
standing_1,15,0.553,0.281,0.602,0.045,standing
standing_1,16,0.577,0.253,0.591,0.02,standing
standing_1,17,0.583,0.286,0.611,0.025,standing
standing_1,18,0.593,0.306,0.579,0.014,standing
standing_1,19,0.663,0.309,0.641,0.048,standing
standing_2,0,0.67,0.242,0.524,0.09,standing
standing_2,1,0.698,0.212,0.5,0.082,standing
standing_2,2,0.697,0.204,0.491,0.088,standing
standing_2,3,0.65,0.232,0.425,0.083,standing
standing_2,4,0.677,0.193,0.433,0.105,standing
standing_2,5,0.604,0.189,0.58,0.112,standing
standing_2,6,0.642,0.217,0.506,0.122,standing
standing_2,7,0.673,0.228,0.375,0.081,standing
standing_2,8,0.687,0.215,0.432,0.108,standing
standing_2,9,0.648,0.203,0.528,0.121,standing
standing_2,10,0.629,0.188,0.457,0.102,standing
standing_2,11,0.646,0.23,0.495,0.111,standing
standing_2,12,0.616,0.232,0.336,0.119,standing
standing_2,13,0.726,0.2,0.541,0.101,standing
standing_2,14,0.682,0.216,0.637,0.129,standing
standing_2,15,0.714,0.191,0.484,0.086,standing
standing_2,16,0.72,0.212,0.421,0.104,standing
standing_2,17,0.637,0.212,0.434,0.103,standing
standing_2,18,0.717,0.208,0.458,0.106,standing
standing_2,19,0.714,0.187,0.49,0.129,standing
standing_3,0,0.52,0.247,0.57,0.362,standing
standing_3,1,0.407,0.296,0.631,0.322,standing
standing_3,2,0.5,0.292,0.754,0.329,standing
standing_3,3,0.554,0.295,0.615,0.358,standing
standing_3,4,0.511,0.288,0.661,0.33,standing
standing_3,5,0.441,0.303,0.637,0.34,standing
standing_3,6,0.496,0.293,0.577,0.367,standing
standing_3,7,0.488,0.284,0.67,0.346,standing
standing_3,8,0.521,0.299,0.684,0.369,standing
standing_3,9,0.526,0.285,0.592,0.375,standing
standing_3,10,0.47,0.278,0.561,0.348,standing
standing_3,11,0.49,0.257,0.671,0.332,standing
standing_3,12,0.617,0.276,0.626,0.324,standing
standing_3,13,0.546,0.28,0.612,0.356,standing
standing_3,14,0.413,0.3,0.737,0.353,standing
standing_3,15,0.514,0.305,0.734,0.366,standing
standing_3,16,0.504,0.306,0.604,0.357,standing
standing_3,17,0.432,0.28,0.494,0.35,standing
standing_3,18,0.45,0.31,0.668,0.364,standing
standing_3,19,0.428,0.309,0.753,0.357,standing
standing_4,0,0.486,0.291,0.693,0.38,standing
standing_4,1,0.424,0.261,0.801,0.399,standing
standing_4,2,0.515,0.279,0.674,0.381,standing
standing_4,3,0.478,0.262,0.799,0.371,standing
standing_4,4,0.482,0.234,0.754,0.367,standing
standing_4,5,0.516,0.256,0.774,0.386,standing
standing_4,6,0.596,0.285,0.677,0.363,standing
standing_4,7,0.515,0.257,0.62,0.416,standing
standing_4,8,0.548,0.286,0.738,0.397,standing
standing_4,9,0.477,0.28,0.723,0.419,standing
standing_4,10,0.434,0.3,0.771,0.379,standing
standing_4,11,0.521,0.29,0.837,0.395,standing
standing_4,12,0.468,0.277,0.859,0.416,standing
standing_4,13,0.558,0.291,0.804,0.412,standing
standing_4,14,0.49,0.248,0.772,0.372,standing
standing_4,15,0.46,0.261,0.893,0.391,standing
standing_4,16,0.53,0.251,0.676,0.372,standing
standing_4,17,0.584,0.282,0.799,0.403,standing
standing_4,18,0.483,0.303,0.737,0.417,standing
standing_4,19,0.534,0.24,0.731,0.353,standing
standing_5,0,0.418,0.229,0.552,0.154,standing
standing_5,1,0.43,0.25,0.393,0.125,standing
standing_5,2,0.509,0.249,0.47,0.11,standing
standing_5,3,0.379,0.271,0.487,0.186,standing
standing_5,4,0.512,0.254,0.492,0.145,standing
standing_5,5,0.547,0.281,0.477,0.155,standing
standing_5,6,0.517,0.27,0.546,0.107,standing
standing_5,7,0.468,0.248,0.556,0.182,standing
standing_5,8,0.446,0.289,0.558,0.153,standing
standing_5,9,0.568,0.258,0.458,0.169,standing
standing_5,10,0.427,0.26,0.539,0.152,standing
standing_5,11,0.36,0.266,0.434,0.169,standing
standing_5,12,0.48,0.288,0.514,0.173,standing
standing_5,13,0.411,0.274,0.567,0.138,standing
standing_5,14,0.535,0.247,0.426,0.157,standing
standing_5,15,0.48,0.277,0.42,0.16,standing
standing_5,16,0.41,0.229,0.422,0.136,standing
standing_5,17,0.471,0.281,0.395,0.158,standing
standing_5,18,0.386,0.271,0.437,0.13,standing
standing_5,19,0.485,0.247,0.453,0.107,standing
standing_6,0,0.776,0.05,0.687,0.291,standing
standing_6,1,0.753,0.126,0.592,0.319,standing
standing_6,2,0.804,0.088,0.641,0.312,standing
standing_6,3,0.79,0.079,0.703,0.278,standing
standing_6,4,0.827,0.097,0.662,0.327,standing
standing_6,5,0.771,0.043,0.623,0.285,standing
standing_6,6,0.739,0.055,0.603,0.293,standing
standing_6,7,0.657,0.094,0.738,0.317,standing
standing_6,8,0.766,0.079,0.606,0.306,standing
standing_6,9,0.774,0.063,0.711,0.275,standing
standing_6,10,0.812,0.078,0.722,0.311,standing
standing_6,11,0.758,0.075,0.629,0.282,standing
standing_6,12,0.738,0.045,0.581,0.306,standing
standing_6,13,0.791,0.041,0.62,0.316,standing
standing_6,14,0.768,0.068,0.606,0.294,standing
standing_6,15,0.744,0.084,0.742,0.29,standing
standing_6,16,0.76,0.079,0.593,0.326,standing
standing_6,17,0.657,0.07,0.668,0.299,standing
standing_6,18,0.735,0.089,0.672,0.309,standing
standing_6,19,0.736,0.089,0.607,0.319,standing
standing_7,0,0.423,0.128,0.852,0.364,standing
standing_7,1,0.455,0.162,0.69,0.355,standing
standing_7,2,0.497,0.182,0.828,0.374,standing
standing_7,3,0.432,0.157,0.716,0.352,standing
standing_7,4,0.422,0.147,0.753,0.377,standing
standing_7,5,0.432,0.196,0.729,0.388,standing
standing_7,6,0.52,0.189,0.788,0.367,standing
standing_7,7,0.429,0.136,0.755,0.379,standing
standing_7,8,0.419,0.183,0.67,0.406,standing
standing_7,9,0.463,0.161,0.723,0.383,standing
standing_7,10,0.494,0.165,0.738,0.374,standing
standing_7,11,0.507,0.155,0.729,0.403,standing
standing_7,12,0.425,0.185,0.685,0.369,standing
standing_7,13,0.492,0.149,0.723,0.378,standing
standing_7,14,0.368,0.154,0.736,0.374,standing
standing_7,15,0.482,0.193,0.688,0.376,standing
standing_7,16,0.452,0.193,0.766,0.379,standing
standing_7,17,0.451,0.176,0.684,0.377,standing
standing_7,18,0.491,0.158,0.737,0.368,standing
standing_7,19,0.302,0.163,0.745,0.363,standing
standing_8,0,0.394,0.06,0.615,0.215,standing
standing_8,1,0.296,0.078,0.607,0.247,standing
standing_8,2,0.32,0.085,0.595,0.239,standing
standing_8,3,0.384,0.061,0.573,0.207,standing
standing_8,4,0.322,0.082,0.57,0.212,standing
standing_8,5,0.25,0.045,0.565,0.219,standing
standing_8,6,0.291,0.113,0.529,0.256,standing
standing_8,7,0.406,0.048,0.576,0.22,standing
standing_8,8,0.179,0.058,0.611,0.268,standing
standing_8,9,0.37,0.093,0.571,0.262,standing
standing_8,10,0.432,0.075,0.472,0.186,standing
standing_8,11,0.391,0.086,0.581,0.192,standing
standing_8,12,0.287,0.081,0.582,0.22,standing
standing_8,13,0.273,0.071,0.632,0.233,standing
standing_8,14,0.355,0.069,0.424,0.218,standing
standing_8,15,0.281,0.094,0.736,0.242,standing
standing_8,16,0.462,0.098,0.54,0.235,standing
standing_8,17,0.414,0.124,0.543,0.233,standing
standing_8,18,0.253,0.103,0.65,0.229,standing
standing_8,19,0.291,0.094,0.593,0.23,standing
standing_9,0,0.161,0.237,0.599,0.327,standing
standing_9,1,0.217,0.244,0.625,0.305,standing
standing_9,2,0.254,0.264,0.596,0.316,standing
standing_9,3,0.275,0.246,0.632,0.31,standing
standing_9,4,0.231,0.244,0.618,0.334,standing
standing_9,5,0.163,0.231,0.547,0.288,standing
standing_9,6,0.24,0.229,0.597,0.324,standing
standing_9,7,0.231,0.25,0.622,0.314,standing
standing_9,8,0.199,0.253,0.724,0.328,standing
standing_9,9,0.334,0.247,0.608,0.285,standing
standing_9,10,0.169,0.295,0.586,0.35,standing
standing_9,11,0.148,0.236,0.595,0.311,standing
standing_9,12,0.256,0.266,0.591,0.309,standing
standing_9,13,0.194,0.239,0.568,0.332,standing
standing_9,14,0.118,0.29,0.595,0.296,standing
standing_9,15,0.247,0.287,0.668,0.322,standing
standing_9,16,0.264,0.223,0.586,0.294,standing
standing_9,17,0.271,0.25,0.654,0.323,standing
standing_9,18,0.167,0.246,0.677,0.296,standing
standing_9,19,0.216,0.242,0.596,0.311,standing
standing_10,0,0.225,0.074,0.136,0.275,standing
standing_10,1,0.341,0.078,0.247,0.236,standing
standing_10,2,0.319,0.078,0.096,0.241,standing
standing_10,3,0.263,0.104,0.173,0.237,standing
standing_10,4,0.216,0.074,0.134,0.252,standing
standing_10,5,0.218,0.098,0.253,0.246,standing
standing_10,6,0.244,0.104,0.112,0.27,standing
standing_10,7,0.229,0.129,0.157,0.244,standing
standing_10,8,0.236,0.082,0.208,0.231,standing
standing_10,9,0.232,0.081,0.139,0.251,standing
standing_10,10,0.191,0.085,0.135,0.244,standing
standing_10,11,0.3,0.111,0.136,0.261,standing
standing_10,12,0.157,0.084,0.19,0.248,standing
standing_10,13,0.228,0.138,0.23,0.266,standing
standing_10,14,0.322,0.048,0.1,0.247,standing
standing_10,15,0.253,0.083,0.012,0.264,standing
standing_10,16,0.292,0.125,0.1,0.239,standing
standing_10,17,0.131,0.087,0.185,0.244,standing
standing_10,18,0.372,0.087,0.147,0.229,standing
standing_10,19,0.28,0.053,0.174,0.271,standing
standing_11,0,0.37,0.194,0.683,0.261,standing
standing_11,1,0.34,0.2,0.841,0.253,standing
standing_11,2,0.282,0.173,0.747,0.302,standing
standing_11,3,0.384,0.215,0.794,0.249,standing
standing_11,4,0.406,0.202,0.832,0.247,standing
standing_11,5,0.445,0.226,0.865,0.242,standing
standing_11,6,0.401,0.205,0.809,0.287,standing
standing_11,7,0.296,0.215,0.825,0.264,standing
standing_11,8,0.325,0.253,0.738,0.283,standing
standing_11,9,0.409,0.249,0.724,0.237,standing
standing_11,10,0.423,0.174,0.723,0.244,standing
standing_11,11,0.358,0.243,0.794,0.242,standing
standing_11,12,0.364,0.221,0.825,0.25,standing
standing_11,13,0.25,0.193,0.874,0.258,standing
standing_11,14,0.332,0.234,0.747,0.25,standing
standing_11,15,0.355,0.203,0.808,0.25,standing
standing_11,16,0.278,0.215,0.737,0.257,standing
standing_11,17,0.417,0.206,0.744,0.251,standing
standing_11,18,0.306,0.223,0.796,0.288,standing
standing_11,19,0.406,0.208,0.839,0.246,standing
standing_12,0,0.153,0.187,0.678,0.264,standing
standing_12,1,0.056,0.202,0.722,0.248,standing
standing_12,2,0.094,0.18,0.66,0.248,standing
standing_12,3,0.05,0.174,0.66,0.267,standing
standing_12,4,0.13,0.163,0.682,0.254,standing
standing_12,5,0.09,0.165,0.545,0.249,standing
standing_12,6,0.147,0.175,0.708,0.247,standing
standing_12,7,0.137,0.184,0.749,0.255,standing
standing_12,8,0.061,0.185,0.726,0.246,standing
standing_12,9,0.155,0.193,0.683,0.255,standing
standing_12,10,0.078,0.166,0.655,0.271,standing
standing_12,11,0.13,0.161,0.66,0.27,standing
standing_12,12,0.132,0.151,0.623,0.271,standing
standing_12,13,0.044,0.126,0.708,0.263,standing
standing_12,14,0.143,0.147,0.669,0.258,standing
standing_12,15,0.034,0.197,0.64,0.245,standing
standing_12,16,0.094,0.128,0.662,0.258,standing
standing_12,17,0.103,0.194,0.563,0.241,standing
standing_12,18,0.07,0.163,0.636,0.261,standing
standing_12,19,0.095,0.151,0.717,0.301,standing
standing_13,0,0.132,0.271,0.344,0.013,standing
standing_13,1,0.108,0.272,0.212,0.011,standing
standing_13,2,0.082,0.286,0.272,0.004,standing
standing_13,3,0.106,0.281,0.311,0.013,standing
standing_13,4,0.166,0.297,0.299,0.044,standing
standing_13,5,0.069,0.276,0.358,0.011,standing
standing_13,6,0.0,0.282,0.277,0.036,standing
standing_13,7,0.192,0.271,0.287,0.012,standing
